"i0" "birth" "q_b" "q_mu" "Iv_0" "delta" "w_h" "phi"
"1" 2830.84923696864 3616.24229423652 0.200266294622237 7.00875628108118 911.055137975367 0.0177841922122232 0.114106148309146 0.0032680778647368
"2" 1664.49684585623 2844.34436001449 0.158667185225815 4.44434858305793 426.778263724419 0.0159820669759212 0.0788524473184793 0.00534528722810327
"3" 1932.74412042716 2926.14974974743 0.297799776391353 8.40354118211317 177.020659189499 0.014172370082603 0.213352658955679 0.00837756706510106
"4" 679.164540899927 2262.04294789895 0.0874849194921906 1.9860729494985 898.046330309296 0.0171369771906018 0.270736054906508 0.00673266318839964
"5" 3491.83569083812 3418.83472800515 0.178282164707735 5.97429299559422 494.869606319471 0.0549857621693138 0.211985169326992 0.0100596833549545
"6" 2127.75942464067 2865.31938800387 0.145615082285347 4.21848239325283 604.697266578883 0.0420199282748543 0.226665471818476 0.00292819482895133
"7" 1817.94350316808 2386.57541587035 0.193454628068347 4.77117303821899 254.946062864876 0.00979280046961006 0.508283877640961 0.00336136750304055
"8" 3745.51475094895 3376.41584503353 0.263114872779679 9.07733297719018 631.045810148336 0.0321371137862994 0.389234486466767 0.0031843870190466
"9" 6518.3745608712 4255.37187819844 0.124169887402534 5.32708340599554 376.252900253656 0.0658085605603512 0.112231710832613 0.00994430244838482
"10" 3424.06540610053 3669.51133111901 0.168570547167186 5.78465105018624 331.962936852197 0.0326658926904781 0.162652831845719 0.00677488128986631
"11" 1755.30845703298 3170.8768175619 0.179053717345194 5.81031059601052 1219.41815139866 0.0201005579835539 0.190309994450392 0.00297549469934305
"12" 2885.30298835413 2951.38506803865 0.325209601576999 9.65935489825082 283.196135860315 0.0109815803759132 0.189719016892622 0.00382622275184868
"13" 1676.58466701284 2937.38915658453 0.214494349428596 6.08035285839102 532.054230411974 0.019363295049967 0.236617015271828 0.00702385489871707
"14" 4834.82702679661 3414.28002449937 0.0839252189931453 2.77566298368227 293.602394217524 0.0204759100777652 0.222346529049004 0.00428801006421434
"15" 3099.93964886082 3068.13123658954 0.0988819184704225 3.09606874190205 344.113397230568 0.0193221802475129 0.298913201697272 0.00413316237311688
"16" 1652.62299615511 3344.11716540934 0.139245796060603 4.51081181961978 669.379691742271 0.014581163630293 0.0988630741600227 0.011372304280313
"17" 1987.12673311717 2842.73260114078 0.287660956086439 8.28022842860165 932.019155784491 0.0266015082596888 0.30143432028857 0.0083716867018922
