"i0" "birth" "q_b" "q_mu" "Iv_0" "delta" "w_h" "phi"
"1" 1533.18609098038 1327.68985175998 0.341588237305925 8.77854722848408 307.409601896982 0.0191433525501356 0.187181437761397 0.0343908397391066
"2" 2327.98407689914 2093.64527500719 0.206394902639999 7.72936242684203 566.437355334661 0.0296047881335423 0.188133355304415 0.02798916845219
"3" 4289.3515898014 2234.49961304466 0.106996107943456 4.33235408029824 709.739320314106 0.0462048542732561 0.112960607301348 0.0335759978425152
"4" 2756.25940198134 1614.26710246143 0.0816531627082782 2.38616535953022 127.249191607104 0.0432499163265046 0.117490433833046 0.0442523877942806
"5" 2125.73260612434 2387.06106287085 0.144911764038924 6.06995677034722 1345.61496948136 0.0277639970670054 0.307282308384042 0.0361690654183055
"6" 902.277733242289 1239.26089772729 0.301814228809086 7.53064317071914 384.811069557333 0.0266819694303919 0.230742427427606 0.0176647866171328
"7" 847.222689778481 1710.77323698966 0.256324591097734 7.97302934756488 250.261053229563 0.0225044597421088 0.115289100542224 0.0457613649211481
"8" 6087.58687091364 2905.6096425714 0.0850907700797034 4.14188921357995 434.120099863047 0.0172636859817529 0.157138083743392 0.0520335560211834
"9" 581.106976818948 1557.51654910221 0.149879350571673 4.22326842814168 599.125385574667 0.0083883704654569 0.43993273831445 0.0584430504265177
"10" 2663.46259448945 873.700463798841 0.138304896163527 2.81783649391684 388.181215044396 0.0194166608739697 0.337406638342093 0.16478420551941
"11" 3061.54055774011 2186.82485651479 0.193708004454146 7.7267583498126 402.721725600801 0.0206807174599687 0.119115458408121 0.0305291257557936
"12" 5470.2866723568 3906.91359104457 0.132931222446051 8.93485060911862 833.257652662374 0.011779245154988 0.179126998360781 0.100595171066967
"13" 8655.9805352003 3735.14260785308 0.0858208771231658 5.6881147144543 487.056511751688 0.0103522378758119 0.321331512811905 0.0769315552941643
"14" 493.808393448344 1358.93533892201 0.215255701516926 6.18858675718916 1083.9048601089 0.0146571110456631 0.180253639519637 0.022958707197425
"15" 4085.21843376431 2880.49911737563 0.157631081694372 7.51698896986421 313.82438676977 0.0288258834624812 0.304873975609486 0.118976997810008
"16" 3493.20514980354 2398.93970406817 0.141659389539966 6.1472391721576 530.836624353264 0.0356042530737796 0.271766974376552 0.0188844271610119
"17" 2654.8903117436 1943.1364249119 0.176340310799398 6.34175936616203 342.691694821369 0.0134235658589744 0.179867257809195 0.0184150361427822
"18" 275.245876562274 1892.98474275605 0.0990798696019499 3.3401555836757 719.671652794271 0.0220759383899165 0.185793611517489 0.0374867377256845
"19" 2566.3889549884 3623.44341150756 0.155390773926113 8.19837118696696 345.172328969516 0.0140463410861821 0.357287726504429 0.193091288246673
"20" 5585.99156882625 4431.32391903702 0.064842671927475 4.08262196203137 511.580189224979 0.00719954752511846 0.238627345834819 0.0917763635975848
"21" 1936.96795271711 2319.88393570866 0.157720773230178 6.6078459278289 1395.64849154248 0.0354121411587423 0.328584825386801 0.0298887489261257
"22" 1345.19994939583 1459.17449737518 0.226627411402948 6.74840702022088 952.314624733814 0.0216913318248063 0.244932531164072 0.0270985832142093
"23" 4207.28844204765 3305.3586541496 0.0910733785909106 5.6105122923549 747.046873791556 0.0105589485891929 0.175306650841392 0.101573960214523
"24" 1883.9858378639 1480.11457944511 0.104938867328446 2.86045840035885 616.012104681359 0.0119199868216704 0.114183988601579 0.0739717647534497
"25" 3924.53829101616 3228.20734716996 0.0918992106014437 4.98998370296006 445.977001828388 0.00521199454803483 0.148095190347943 0.0637921138729307
