"i0" "q_birth" "q_b" "Iv_0" "delta" "w_h" "phi" "q_kappa"
"71" 11765.8564603185 3.78955419465346 19.7022343743414 277.833171290453 0.0105273208707517 0.317186535251116 0.0146144594986027 2.22181819651874
"72" 9625.56326435467 1.8081215680585 17.553518199925 700.186509257464 0.0144655019925764 0.455901456402534 0.0080849491246612 11.4345348463588
"73" 9276.16932049177 0.39247012155689 17.1647788439126 772.662587326117 0.0257093025163791 0.163706252009012 0.00984911664803796 17.2525738822737
"74" 16692.1283576427 0.29151607991103 13.985788538109 1035.86888406529 0.0343558949961672 0.155798768850702 0.0321554716691742 15.8283074883721
"75" 11338.2523309993 0.325290309942423 15.9856720306532 696.826759097613 0.023525600444732 0.296489390509934 0.030889836696738 16.9805847371411
"76" 10240.2004765773 9.18393839299677 19.1607821302066 666.9325544803 0.0255030179811349 0.216366926472092 0.00888564031396191 15.9377304068959
"77" 13453.1379921623 2.45542776000775 16.3534215845454 313.6722456738 0.0275102343088315 0.271486398399732 0.00892854775289425 10.436943030783
"78" 12244.6329469996 1.76895632605088 16.9097537917536 542.955381184588 0.011663505445362 0.615440671152166 0.0197559802583522 5.95590447487107
"79" 11878.8705332213 0.792882731797831 16.2276590450888 768.633733892646 0.0409822264558591 0.117456037299744 0.00958793786637803 8.56304931821189
"80" 11170.9953142899 0.904376355863659 18.2160520862874 936.433165881396 0.0113597440860094 0.147621324409718 0.0123475266281969 0.621052731911393
"81" 12104.7921721763 2.745681773338 18.5847143820868 356.911402435261 0.0196994983081697 0.14754173876518 0.00875965840770184 2.22166585535054
"82" 11296.3082027535 4.78752501960051 17.4981963075927 630.646324060731 0.00890112210349052 0.242319920791647 0.00687891540755772 14.8838716651721
"83" 11524.8426042987 0.223631636361746 15.355748061347 1250.50395465869 0.0144156922472556 0.207112822390025 0.0102780281806901 6.01849614221407
"84" 12020.7683115376 3.04890282818304 16.5467251993034 592.067807202247 0.00463994742482717 0.15949974758896 0.0111810410178645 11.5832651819737
"85" 8459.2361092247 7.66839175621978 17.6403805175452 1157.08881780748 0.025716630329556 0.401266420684346 0.0146491287422618 10.7846521883576
"86" 13667.4148396595 6.60022027930672 16.48952585975 731.574585737967 0.0220815244699445 0.13824546766838 0.0614543813714262 13.5187945006064
"87" 11296.7752755085 3.02135479073098 18.9518586454799 284.511841546508 0.0170928980937568 0.291940165155882 0.00777114034756851 14.2714066991555
"88" 12916.4741820715 1.02004636802336 17.0772823728609 466.639255998706 0.00687087153066068 0.207316734680478 0.0194363018749459 2.95716833300429
"89" 7229.40767040901 0.257519757388781 18.4105772608609 683.646863381803 0.0184702778677372 0.213728362416172 0.00840747236916404 7.75427196591464
"90" 11103.0993156222 0.554772796116778 16.5527813121969 494.893654791896 0.0114805516746241 0.311991625796505 0.0145440290689781 11.7463155881463
"91" 9016.21837357979 6.59219550545826 17.512114500841 982.973731803169 0.026370330962087 0.116280544186652 0.0126336328258055 2.8010577300802
"92" 9396.3102517482 0.994381541507632 14.3890778111487 1287.38678718945 0.0223837090006672 0.147314000333497 0.00901731333298083 10.7292702412492
"93" 9881.26525953855 7.29032222452676 18.4745127656072 1039.31397079678 0.0114625462175214 0.210912480904918 0.00902152978007108 5.00199490818038
"94" 10295.1402123021 5.18056599749576 19.8584863927057 470.888758489301 0.0232060830784448 0.140601302477878 0.00790833188259336 11.6379026008914
"95" 12381.5852207259 3.35384240942778 15.864036247724 352.623750717473 0.0339632593054593 0.106570946830746 0.0094750766107389 12.1138587460981
"96" 11812.9276462847 1.58577219042904 16.2683712331972 568.951640241364 0.0875593620887039 0.131520873496421 0.00784535563690883 18.3353473248265
"97" 11250.1562375544 8.43019279883562 17.0012840278799 1486.14928033109 0.0295938253472847 0.141073327182845 0.0330268705838659 3.81166889282707
"98" 12190.0925915609 3.35759750986582 19.0071735822391 475.376987627018 0.00860625678582968 0.103783448386418 0.0103238027683093 14.5339493059437
"99" 9886.59399612932 7.50885937590729 17.0461069329541 792.632048999498 0.0139084601205333 0.396751250110379 0.0163758889250807 5.8806188889509
"100" 11410.2810181675 0.664786297160133 17.321551318474 387.617952634188 0.0199130969370607 0.116208034396795 0.00448991713171898 6.75058520650482
"101" 13340.3101149077 4.76548170908207 19.1983569560968 170.174653238087 0.0110584067311722 0.230349465321989 0.0099655722221135 5.04107205458171
"102" 11222.0765316316 1.25333405342374 17.0248599922089 590.589909592912 0.0124322529314276 0.327447850452715 0.00396828124661781 4.49765811228909
"103" 13602.9597830582 1.21614415863938 15.8734497296727 455.519197049784 0.0173880600231376 0.153446058221132 0.0144958668910954 14.7856616516523
"104" 12019.9206414476 1.42865279717234 17.0925602479669 546.166419275663 0.0191126837348398 0.122940246435926 0.01486125657554 8.15391900452309
"105" 11355.9237111423 7.01382237348166 18.2613355826013 666.383701726745 0.0121074225671626 0.172214989559859 0.00583713317829976 16.8433965030049
"106" 10690.2347806195 2.03906401784082 18.2573637358059 484.504281848907 0.0129674754935352 0.180022851404192 0.0127607527194305 6.7461362797539
"107" 10147.3972302517 1.82599613856996 16.0441699279179 1166.29214832673 0.0306784299646197 0.168886292852578 0.0117185506537913 3.49964642486313
"108" 14633.7702317581 1.04151428488385 16.9418550371549 223.398152779327 0.0099547939415963 0.240351185443893 0.0164586291531301 9.94977532843082
"109" 9293.8621250542 0.221247955105877 12.3482457294972 1832.73277786036 0.0165527748455313 0.220664686606743 0.0171381998372767 18.5007901356064
"110" 10383.9589173728 4.97822112042326 18.4590582214083 273.914843723979 0.0321172426039383 0.251158051995884 0.00998329283400229 13.9084032784818
"111" 8986.79033470531 0.957119234366768 16.6546855557359 685.98260802283 0.0436761477618251 0.36026372966458 0.0131318304291416 15.1684987577338
"112" 10269.2364590143 0.803216232409486 13.6063251409922 1417.34108529172 0.0386905016182761 0.468133806260407 0.0362807382048994 15.5490733799712
"113" 8740.7212379269 4.47813282434614 15.6782446555803 1724.84961673278 0.0429053044087014 0.117522843516559 0.0103637589345372 14.6773510399915
"114" 10303.2427258398 1.7247200452443 16.0358634968289 949.463658728512 0.0268251874495904 0.0666895022714266 0.00855663681670659 7.86478628719305
"115" 13726.1749549573 0.046388212276966 15.1972956164268 415.37507529445 0.0151015521460418 0.226907117098121 0.0162712347174731 3.55272765180145
"116" 11011.9422795809 3.26160662238416 17.5233382542213 592.448827369561 0.0269336963609403 0.17074209327896 0.00449763172457865 8.52149515955543
"117" 7476.24560513297 1.50467754365277 16.1616551739134 1268.02394483897 0.038032140317685 0.111333006368987 0.0356883840536159 6.75264448132482
"118" 13770.106787293 1.934978223918 18.6057085733782 204.515611999672 0.0241867753463421 0.157842832029091 0.0180775813804875 1.93530517733382
"119" 13407.1656905206 0.512546608967352 13.6753814301979 622.177152208933 0.0322881719437355 0.22056617796936 0.0121120437869604 17.2125934754639
"120" 10614.4833169296 5.74401442076518 18.9232100685482 816.703167613412 0.0243383070995916 0.154158439331183 0.0133831151280085 11.0593316103841
"121" 11583.117181787 1.36254288357351 16.8358675559531 456.726064039592 0.00736227452824161 0.220116874221702 0.00926443155567434 10.8505982900122
"122" 9228.55077020846 3.919838658512 17.7460396843472 875.990867620327 0.0613014241728728 0.233585691161081 0.00857198557082066 2.92682306267108
"123" 10122.2398543093 7.81189650461225 17.5903806305502 881.337102135412 0.0172829974189337 0.140941570114211 0.0108082295862367 11.1190565602569
"124" 10513.4680968263 2.15545333596993 17.7472372073714 162.469918544522 0.0387035133863825 0.0730140256226537 0.0124528164064016 12.4740486712617
"125" 9914.41753308779 0.868705258250654 15.3531545823563 1688.29636697999 0.0195367628133593 0.315895204655205 0.0280951285471352 0.856038393104436
"126" 12237.5497185733 1.35498502300849 18.1078330504768 612.263908259704 0.0148979179529745 0.310597133035945 0.00915361351463736 4.98233185297707
"127" 13252.3532407188 1.30003386097736 16.8262039413416 785.971718580614 0.013099619336571 0.526351914314808 0.0146419220795223 1.28738802642727
"128" 11579.7690011054 0.0290801410334585 15.3753727002912 529.094146602559 0.00814876167102742 0.237983730826212 0.00926407610004515 16.7223464897022
"129" 7047.0818101711 7.02003547985912 18.1413995913027 1316.31860394008 0.0103518873557887 0.605569975232978 0.0121319543109842 5.44145102166392
"130" 10921.2524933967 2.88057363897317 16.7513008856472 677.996926397736 0.0188148679398403 0.15329587498642 0.00639554073343452 19.4739702480574
"131" 16467.2244099427 9.92431190660208 17.3882742884686 557.515570859356 0.0201139928016826 0.175849771880878 0.0222673196967892 6.32108902208358
"132" 9723.58038309344 2.29761043863735 16.3605101549931 436.430026220779 0.0491055837305209 0.357733809187077 0.0202860469598791 18.4547805891923
"133" 11765.8118351026 2.59259815223633 17.5098427093126 513.721444427121 0.0218765682639966 0.151936097089207 0.0185332314383391 16.8807317104855
"134" 13635.0080807038 0.422886189525682 14.6791952176656 456.027613869485 0.0374791804902392 0.10403919401581 0.026505776688828 1.61735458362568
"135" 11472.6017331359 1.0905173172728 14.1815714866304 1108.43478520162 0.0119385378562 0.136085633140478 0.00861732201735519 13.6413895927885
"136" 8258.9220472799 0.202042931168837 14.8871327400249 1430.24087579094 0.0154378847151223 0.164180294620095 0.0546564446415185 1.77399916285406
"137" 9581.0146654721 1.5361413095268 16.5393289219528 1064.20369149321 0.0693694627719831 0.302429650146134 0.00685324795397863 13.1041816614563
"138" 6785.63157909034 1.05624632902533 18.0514037657852 982.32447603943 0.0378094199390167 0.200565719205606 0.0373797726948764 8.47960669226039
"139" 10495.3231641834 0.717682640248253 16.6260083221596 695.868943648595 0.0118252064562674 0.22327320877859 0.00954427791959522 13.4200187089973
"140" 9155.16449892208 0.686898760541497 14.3947505579679 1536.21519371382 0.0509878087510702 0.293359000690816 0.00996686705960401 1.6698531131372
"141" 10164.6815180214 2.94024541899662 16.4684584236594 759.725780444111 0.0170109166083217 0.166876762297354 0.00816922853040695 18.7311556817631
"142" 9100.05300717069 4.59233375267323 18.9479537270467 1053.97429024112 0.0319365286181613 0.107182102968942 0.00980817172685061 6.01726387715962
"143" 14249.1802762867 4.20797550202252 16.9542797074375 417.600369585521 0.00693524320394907 0.173257957183545 0.0130868702705798 2.96151012616432
"144" 13512.2237859105 1.8754445215167 17.3550502436989 212.272378933425 0.0340380742596538 0.498538473055731 0.0100757413495397 9.18278207622097
"145" 12606.5517339719 1.40095046689221 12.3449562679257 1024.24430155134 0.0176373792586977 0.306850933749692 0.0193643648624566 4.84912157783966
"146" 12022.4326368723 5.85502550940963 16.4287117685374 869.68063856663 0.0129192883447426 0.255921102695799 0.0140574916614949 11.6602384394437
"147" 10442.891656881 6.09411235185042 16.3698049135297 958.964761282123 0.00783925221502461 0.284018189899524 0.00671030418439749 4.7419027653223
"148" 7857.93533691528 1.09916496105701 16.7142202652695 942.586308302638 0.0199387245552646 0.38556734814751 0.0701739401095537 13.4759934357397
"149" 8985.00691585627 1.92462830820827 19.9352272565783 302.240349607193 0.0299321265036231 0.666120919972154 0.0139273110741233 12.4547422324936
"150" 11382.5939093136 0.648665025365284 17.3702307172471 403.713496652864 0.027133577911394 0.478812737251469 0.0161654223382844 10.5798234935479
"151" 10196.0968730472 1.59834999431126 16.0306533748736 735.124178915993 0.0078295689221256 0.246268766584973 0.00691694646341066 13.8188655724255
"152" 11042.9950495643 4.22661512671008 18.2327762546965 377.334133407435 0.00568187521479111 0.182216600257576 0.00993344251975384 8.09597998637586
"153" 10793.2534075258 1.55382403915557 15.6396182961676 915.493092837174 0.0123017395276052 0.372951351505446 0.010707928446217 7.3098453636726
"154" 7611.6772881702 4.74654847173677 17.3172683619967 1209.59443935625 0.0138215027033187 0.106954037086499 0.012372134609582 14.8736081819854
"155" 7325.51819313954 4.68414317717947 18.7632459010651 1060.63733042673 0.0307739115399108 0.179788456373569 0.0107290779455214 8.3458864206577
"156" 8704.56427401475 2.69224913660404 18.7608411043491 403.968953916948 0.0126326668333447 0.127027353305546 0.0229771391592202 10.0022352714896
"157" 10375.3520032291 4.98317208930693 15.1890926129206 548.306275199388 0.0155903398194553 0.115370906863155 0.0503800675215111 8.39167004342159
"158" 8344.46749188091 0.755274022659534 16.1819106510485 1215.30798472425 0.0206188434762278 0.11937236117715 0.00838491592531771 5.98861226422984
"159" 10298.0173262598 2.5376034935851 16.9034976610099 997.10991018323 0.0105553996248521 0.246047770319513 0.0648721586446462 18.3897452777196
"160" 13822.2574030402 0.154961879875869 15.4085756923822 580.374197860632 0.0226808355974555 0.368656737908797 0.00466418002461403 10.223232113743
"161" 13317.5920573748 0.0205477510958831 15.0702509591729 515.796614124172 0.0123383770517008 0.227982224393165 0.00971536938324952 8.9539624334855
"162" 8814.36597734545 3.83653002630916 16.115192613515 1812.90461890723 0.014008482542899 0.105880485929594 0.0464879845285909 8.15159947508511
"163" 12488.755586874 2.53246488543281 19.5144446830508 183.851237228278 0.0121371738461022 0.313983781539334 0.0235600781230007 3.0472138092366
"164" 9468.33671573423 5.16190713861549 17.9949938119318 1255.94770395129 0.0184220196713691 0.148447756723754 0.0112472858481244 3.38288024206967
"165" 16955.7325121962 0.35883108648739 19.4124830069198 302.874234865065 0.00991596125746314 0.098841546769335 0.0165738164977092 0.960006186435636
"166" 8358.25486018892 5.15934739587236 17.8936708797697 1281.24478675965 0.0112470565555813 0.142952359782689 0.0130774183466818 5.73153621032044
"167" 12830.9767624888 1.57093814786463 19.1035521944819 199.654753658829 0.04416204679436 0.523488589615218 0.00708237380557624 13.1456007714885
"168" 10155.2093179195 2.90009201592898 18.9262022227586 371.863226408853 0.0340228375597881 0.116069777028889 0.00668061289025416 17.5891807568076
"169" 10346.7373037562 3.03239209404736 18.394387691226 602.552380222276 0.0262314546717958 0.097260156981939 0.0140597010656709 8.02987013205352
"170" 11621.9913598962 2.02978577557574 15.1998988790148 894.118215405914 0.0330613432911998 0.30366244895961 0.0232987660776018 12.9317030157996
"171" 12371.4133298003 2.85625813453209 16.5096703160935 452.198489680821 0.02627266304696 0.206327825461542 0.0123960647359636 11.5885586580858
"172" 13325.5429742137 0.905323133695458 19.3352528983176 288.687401877229 0.0225373871148919 0.187688695364998 0.0334721191561842 1.98790201835565
"173" 10942.6207922101 0.488421011083854 16.797185461684 239.170276619553 0.023589308083797 0.21433727165755 0.0324358424513514 7.06848139202437
"174" 15486.7470701789 1.52176690153649 18.3775485229042 295.336233921188 0.0331331834352222 0.191182836202877 0.0133637195308855 5.3151879040192
"175" 9367.82099396098 5.90595891429524 19.7469444788833 823.605504424778 0.0272464249992461 0.119237032866414 0.00887831156788692 2.2151005509944
"176" 7451.98320422477 1.15104279955826 14.6754361158792 1472.73525466656 0.0208643412211764 0.176293982146408 0.0115116880746861 18.6037686078427
"177" 16284.6386022001 3.53415824734447 17.8029380701869 425.173225330892 0.0120879271593671 0.0983660901699835 0.0140376189624023 1.70962283532488
"178" 8461.80622599531 7.4343746125923 19.0014820081071 892.630907125277 0.0206418459919222 0.150893923852395 0.0168515018283811 3.5893966838092
"179" 11521.594182769 1.77227736818123 18.2498038788795 385.364843524121 0.0232747129127461 0.14694520166379 0.00701603127805677 2.57237123147308
"180" 13081.5494771098 5.34775105897783 19.2741456249717 295.372282981538 0.0104764737670534 0.149147507540341 0.0400518130450644 1.92508609416008
"181" 9806.57415950088 9.2790955203383 19.782525577386 348.620111772307 0.0247416807750583 0.278717074996777 0.0194137863948686 14.9866697393053
"182" 12082.2456912352 0.556021882694327 18.3289679457884 382.800230607977 0.00974291298282183 0.102607875573137 0.00881745395338805 13.1943974545421
"183" 15030.1066101863 0.250105881903569 17.7771445884473 283.18957928345 0.0127084508987767 0.127877804915879 0.0158191669822645 9.48897350898265
"184" 9638.85856860596 3.59823631961302 14.1448457335699 1813.20075763359 0.00870581358511054 0.660263880265466 0.0167231944341906 11.466176395885
"185" 10543.1064729071 2.5978251779213 18.2567952942011 579.606294749366 0.0163349764505747 0.204767835732171 0.00999225602807007 1.6325391718633
"186" 13217.910515962 4.02489932160302 16.8694864174394 337.898086214839 0.0599818541167779 0.129388398577005 0.0132810962420422 4.28067658456033
"187" 8198.61872295158 6.5040868493658 19.056833535745 793.273859038851 0.0284229994141477 0.120118709641063 0.033301918537768 17.79958338799
"188" 12535.0954538156 3.00426477317557 17.8924951656006 274.781919552187 0.0241332106967056 0.083801410472662 0.0108223125402844 9.78270374142328
"189" 10024.5174258556 3.2404484215824 15.5548814755407 1444.85266710911 0.033556901892246 0.180412031872894 0.00914646465510119 8.40403875407492
"190" 9041.59420976301 5.10888561696051 19.1040344172549 655.250330114687 0.0179149826478809 0.268731550097292 0.0373750178682296 4.57841792807077
"191" 9534.34297004158 1.10191727455308 19.0671221036666 281.07857652589 0.0165739542290875 0.203173118846921 0.0120449411378957 12.98118916586
"192" 10350.9697391232 2.86218230396495 18.1003017846219 763.213290190406 0.0242745842191996 0.0834633396751324 0.00631996455261249 2.44439320957864
"193" 10810.6835236995 4.46343366025279 16.8740677790134 882.052338725811 0.0133725732396953 0.102634874725228 0.0109966730605037 17.6120356166962
"194" 11639.7731578899 1.20615197377733 17.6450052486738 659.338283848759 0.0227303585356799 0.503766866526681 0.0132382905814024 17.8939454446349
"195" 9493.5109689373 8.94264739134972 17.8781440030795 684.185676897513 0.0141855966650117 0.273611228320559 0.0296408520043078 7.22567021377409
"196" 13544.697254854 0.978773892338044 19.1254600276383 210.40597279603 0.0124905902704084 0.218966403892875 0.0207067758607004 3.61398506388392
"197" 11153.8426219515 2.55434465893554 17.8665276372694 565.258690533936 0.0197803703026614 0.168348944721054 0.00641761802954664 18.7398594841807
"198" 13948.3714776886 1.44694764506352 18.0184499896422 235.25011425451 0.0383575997717359 0.0725000151974069 0.0111459536915088 13.0517144921566
"199" 10392.1111499731 4.70918557129982 17.2579221849153 936.428971423114 0.0222843544967314 0.270776471427708 0.0372305921267887 11.9348269971408
"200" 8904.87989364392 4.36772637504809 18.6102704641562 213.462030690974 0.0163885426122478 0.268171905501248 0.0164263740801394 16.0001307599041
"201" 10237.6363446887 8.01567724225753 18.7029841703237 812.213577748331 0.0310015456738557 0.165163992524412 0.0115085887539724 1.68632046606562
